time	x	rho	rhou
323.17	72	1.02827	0.0185629
323.17	73	1.01527	0.0111142
323.17	74	1.00797	0.00677012
323.17	75	1.00397	0.00423181
323.17	76	1.00179	0.00283889
323.17	77	1.00052	0.00210534
323.17	78	0.999991	0.00156623
323.17	79	1.00011	0.000913129
323.17	80	1.00049	0.000159352
323.17	81	1.00075	-0.00022655
323.17	82	1.00053	-8.13478e-05
323.17	83	1.00005	0.000228152
323.17	84	0.999947	0.000190019
323.17	85	1.00034	-0.000236194
323.17	86	1.0007	-0.0005859
323.17	87	1.00062	-0.000407941
323.17	88	1.00017	9.2599e-05
323.17	89	0.999814	0.000348775
323.17	90	0.999769	0.000148815
323.17	91	0.999933	-0.000111426
323.17	92	1.00004	-5.01707e-05
323.17	93	1.00004	0.000104841
323.17	94	1.00017	6.65625e-05
323.17	95	1.00041	-9.04551e-06
323.17	96	1.00026	1.24526e-05
323.17	97	0.999741	-3.26391e-05
323.17	98	0.999664	-0.000181475
323.17	99	1.0003	-0.000197705
323.17	100	1.00073	0
323.17	101	1.0003	0.000197705
323.17	102	0.999664	0.000181475
323.5	-1	1.00027	-0.000261624
323.5	0	1.00066	0
323.5	1	1.00027	0.000261624
323.5	2	0.999691	0.000214312
323.5	3	0.999773	-5.22119e-06
323.5	4	1.00027	-5.49471e-05
323.5	5	1.00042	1.37704e-05
323.5	6	1.00019	-4.02266e-05
323.5	7	1.00002	-9.25322e-05
323.5	8	1.00001	5.36184e-05
323.5	9	0.999965	0.000122117
323.5	10	0.999845	-0.000138231
323.5	11	0.999804	-0.000362125
323.5	12	1.00005	-0.000138799
323.5	13	1.00051	0.000362648
323.5	14	1.00073	0.000588191
323.5	15	1.00047	0.00028304
323.5	16	1.00002	-0.000159662
323.5	17	1.00001	-0.000256711
323.5	18	1.00046	2.99127e-05
323.5	19	1.00079	0.000211982
323.5	20	1.00068	-0.000129748
323.5	21	1.00034	-0.00088115
323.5	22	1.00019	-0.00159274
323.5	23	1.00073	-0.00223501
323.5	24	1.00214	-0.00309658
323.5	25	1.00462	-0.00469487
323.5	26	1.0091	-0.00761242
323.5	27	1.0172	-0.0126376
323.5	28	1.03167	-0.0212398
323.5	29	1.05618	-0.0365931
323.5	30	1.09522	-0.0625514
323.5	31	1.14876	-0.100056
323.5	32	1.20494	-0.139851
323.5	33	1.23393	-0.156737
323.5	34	1.22234	-0.142125
323.5	35	1.17804	-0.102967
323.5	36	1.12679	-0.0619649
323.5	37	1.08645	-0.0309238
323.5	38	1.06207	-0.0120319
323.5	39	1.05179	-0.00362019
323.5	40	1.05515	-0.00109923
323.5	41	1.06496	-0.00515241
323.5	42	1.08195	-0.0118873
323.5	43	1.10042	-0.0208175
323.5	44	1.11547	-0.0309362
323.5	45	1.1268	-0.0383239
323.5	46	1.13092	-0.0426119
323.5	47	1.13264	-0.0412669
323.5	48	1.12945	-0.0321831
323.5	49	1.12371	-0.0173902
323.5	50	1.12086	0
323.5	51	1.12371	0.0173902
323.5	52	1.12945	0.0321831
323.5	53	1.13264	0.0412669
323.5	54	1.13092	0.0426119
323.5	55	1.1268	0.0383239
323.5	56	1.11547	0.0309362
323.5	57	1.10042	0.0208175
323.5	58	1.08195	0.0118873
323.5	59	1.06496	0.00515241
323.5	60	1.05515	0.00109923
323.5	61	1.05179	0.00362019
323.5	62	1.06207	0.0120319
323.5	63	1.08645	0.0309238
323.5	64	1.12679	0.0619649
323.5	65	1.17804	0.102967
323.5	66	1.22234	0.142125
323.5	67	1.23393	0.156737
323.5	68	1.20494	0.139851
323.5	69	1.14876	0.100056
323.5	70	1.09522	0.0625514
323.5	71	1.05618	0.0365931
323.5	72	1.03167	0.0212398
323.5	73	1.0172	0.0126376
323.5	74	1.0091	0.00761242
323.5	75	1.00462	0.00469487
323.5	76	1.00214	0.00309658
323.5	77	1.00073	0.00223501
323.5	78	1.00019	0.00159274
323.5	79	1.00034	0.00088115
323.5	80	1.00068	0.000129748
323.5	81	1.00079	-0.000211982
323.5	82	1.00046	-2.99127e-05
323.5	83	1.00001	0.000256711
323.5	84	1.00002	0.000159662
323.5	85	1.00047	-0.00028304
323.5	86	1.00073	-0.000588191
323.5	87	1.00051	-0.000362648
323.5	88	1.00005	0.000138799
323.5	89	0.999804	0.000362125
323.5	90	0.999845	0.000138231
323.5	91	0.999965	-0.000122117
323.5	92	1.00001	-5.36184e-05
323.5	93	1.00002	9.25322e-05
323.5	94	1.00019	4.02266e-05
323.5	95	1.00042	-1.37704e-05
323.5	96	1.00027	5.49471e-05
323.5	97	0.999773	5.22119e-06
323.5	98	0.999691	-0.000214312
323.5	99	1.00027	-0.000261624
323.5	100	1.00066	0
323.5	101	1.00027	0.000261624
323.5	102	0.999691	0.000214312
323.829	-1	1.00024	-0.000316897
323.829	0	1.00057	0
323.829	1	1.00024	0.000316897
323.829	2	0.999735	0.00024188
323.829	3	0.999817	-3.99394e-05
323.829	4	1.00026	-9.43124e-05
323.829	5	1.00041	1.71323e-05
323.829	6	1.00021	-1.30647e-05
323.829	7	1	-7.6762e-05
323.829	8	0.999972	5.39656e-05
323.829	9	0.999997	0.000125224
323.829	10	0.999924	-0.000125588
323.829	11	0.999804	-0.000362364
323.829	12	0.999928	-0.000177048
323.829	13	1.00039	0.000308694
323.829	14	1.00075	0.000574485
323.829	15	1.00059	0.000324849
323.829	16	1.00011	-0.000119184
323.829	17	0.999979	-0.00027431
323.829	18	1.00038	-2.52362e-05
323.829	19	1.00082	0.000180502
323.829	20	1.00086	-0.000114288
323.829	21	1.00058	-0.000852031
323.829	22	1.00041	-0.00161973
323.829	23	1.00098	-0.00237664
323.829	24	1.00255	-0.00338683
323.829	25	1.00536	-0.00521754
323.829	26	1.01039	-0.00855507
323.829	27	1.01942	-0.0143409
323.829	28	1.03556	-0.0242442
323.829	29	1.0629	-0.0416602
323.829	30	1.10569	-0.0702927
323.829	31	1.16153	-0.109464
323.829	32	1.21492	-0.146759
323.829	33	1.23395	-0.15661
323.829	34	1.21327	-0.13543
323.829	35	1.16471	-0.0943022
323.829	36	1.11499	-0.0549883
323.829	37	1.07828	-0.0266439
323.829	38	1.0576	-0.010052
323.829	39	1.05001	-0.00346066
323.829	40	1.05539	-0.00220095
323.829	41	1.06673	-0.00708827
323.829	42	1.08453	-0.0143702
323.829	43	1.10356	-0.0231665
323.829	44	1.11837	-0.032746
323.829	45	1.12872	-0.0393333
323.829	46	1.13141	-0.0427739
323.829	47	1.13092	-0.0407801
323.829	48	1.1255	-0.0311258
323.829	49	1.11841	-0.0165426
323.829	50	1.11515	0
323.829	51	1.11841	0.0165426
323.829	52	1.1255	0.0311258
323.829	53	1.13092	0.0407801
323.829	54	1.13141	0.0427739
323.829	55	1.12872	0.0393333
323.829	56	1.11837	0.032746
323.829	57	1.10356	0.0231665
323.829	58	1.08453	0.0143702
323.829	59	1.06673	0.00708827
323.829	60	1.05539	0.00220095
323.829	61	1.05001	0.00346066
323.829	62	1.0576	0.010052
323.829	63	1.07828	0.0266439
323.829	64	1.11499	0.0549883
323.829	65	1.16471	0.0943022
323.829	66	1.21327	0.13543
323.829	67	1.23395	0.15661
323.829	68	1.21492	0.146759
323.829	69	1.16153	0.109464
323.829	70	1.10569	0.0702927
323.829	71	1.0629	0.0416602
323.829	72	1.03556	0.0242442
323.829	73	1.01942	0.0143409
323.829	74	1.01039	0.00855507
323.829	75	1.00536	0.00521754
323.829	76	1.00255	0.00338683
323.829	77	1.00098	0.00237664
323.829	78	1.00041	0.00161973
323.829	79	1.00058	0.000852031
323.829	80	1.00086	0.000114288
323.829	81	1.00082	-0.000180502
323.829	82	1.00038	2.52362e-05
323.829	83	0.999979	0.00027431
323.829	84	1.00011	0.000119184
323.829	85	1.00059	-0.000324849
323.829	86	1.00075	-0.000574485
323.829	87	1.00039	-0.000308694
323.829	88	0.999928	0.000177048
323.829	89	0.999804	0.000362364
323.829	90	0.999924	0.000125588
323.829	91	0.999997	-0.000125224
323.829	92	0.999972	-5.39656e-05
323.829	93	1	7.6762e-05
323.829	94	1.00021	1.30647e-05
323.829	95	1.00041	-1.71323e-05
323.829	96	1.00026	9.43124e-05
323.829	97	0.999817	3.99394e-05
323.829	98	0.999735	-0.00024188
323.829	99	1.00024	-0.000316897
323.829	100	1.00057	0
323.829	101	1.00024	0.000316897
323.829	102	0.999735	0.00024188
324.158	-1	1.0002	-0.000361433
324.158	0	1.00047	0
324.158	1	1.0002	0.000361433
324.158	2	0.999793	0.000263196
324.158	3	0.999872	-7.01785e-05
324.158	4	1.00025	-0.000129157
324.158	5	1.0004	1.88586e-05
324.158	6	1.00023	1.39477e-05
324.158	7	0.999991	-5.77836e-05
324.158	8	0.999938	5.16402e-05
324.158	9	1.00003	0.000120857
324.158	10	1	-0.000111555
324.158	11	0.999813	-0.00035005
324.158	12	0.999818	-0.000206593
324.158	13	1.00026	0.000247645
324.158	14	1.00074	0.000545098
324.158	15	1.00071	0.000359993
324.158	16	1.00021	-7.01615e-05
324.158	17	0.999964	-0.000280492
324.158	18	1.00031	-8.23675e-05
324.158	19	1.00083	0.000132892
324.158	20	1.00103	-0.000114167
324.158	21	1.00083	-0.000828235
324.158	22	1.00066	-0.00164963
324.158	23	1.00127	-0.00253272
324.158	24	1.00301	-0.00371431
324.158	25	1.0062	-0.00580931
324.158	26	1.01188	-0.00961518
324.158	27	1.02197	-0.0162528
324.158	28	1.03999	-0.0276203
324.158	29	1.0704	-0.0473056
324.158	30	1.11692	-0.0786259
324.158	31	1.17441	-0.118951
324.158	32	1.22288	-0.152082
324.158	33	1.23205	-0.154978
324.158	34	1.20254	-0.12765
324.158	35	1.15146	-0.0857799
324.158	36	1.10392	-0.0485888
324.158	37	1.07092	-0.022943
324.158	38	1.05382	-0.00850713
324.158	39	1.04873	-0.0035954
324.158	40	1.05598	-0.00352106
324.158	41	1.06873	-0.00916991
324.158	42	1.08718	-0.0169337
324.158	43	1.10658	-0.0255254
324.158	44	1.12106	-0.0344608
324.158	45	1.13036	-0.0401605
324.158	46	1.13164	-0.0426929
324.158	47	1.12901	-0.0399946
324.158	48	1.1215	-0.0298619
324.158	49	1.11329	-0.0156145
324.158	50	1.10972	0
324.158	51	1.11329	0.0156145
324.158	52	1.1215	0.0298619
324.158	53	1.12901	0.0399946
324.158	54	1.13164	0.0426929
324.158	55	1.13036	0.0401605
324.158	56	1.12106	0.0344608
324.158	57	1.10658	0.0255254
324.158	58	1.08718	0.0169337
324.158	59	1.06873	0.00916991
324.158	60	1.05598	0.00352106
324.158	61	1.04873	0.0035954
324.158	62	1.05382	0.00850713
324.158	63	1.07092	0.022943
324.158	64	1.10392	0.0485888
324.158	65	1.15146	0.0857799
324.158	66	1.20254	0.12765
324.158	67	1.23205	0.154978
324.158	68	1.22288	0.152082
324.158	69	1.17441	0.118951
324.158	70	1.11692	0.0786259
324.158	71	1.0704	0.0473056
324.158	72	1.03999	0.0276203
324.158	73	1.02197	0.0162528
324.158	74	1.01188	0.00961518
324.158	75	1.0062	0.00580931
324.158	76	1.00301	0.00371431
324.158	77	1.00127	0.00253272
324.158	78	1.00066	0.00164963
324.158	79	1.00083	0.000828235
324.158	80	1.00103	0.000114167
324.158	81	1.00083	-0.000132892
324.158	82	1.00031	8.23675e-05
324.158	83	0.999964	0.000280492
324.158	84	1.00021	7.01615e-05
324.158	85	1.00071	-0.000359993
324.158	86	1.00074	-0.000545098
324.158	87	1.00026	-0.000247645
324.158	88	0.999818	0.000206593
324.158	89	0.999813	0.00035005
324.158	90	1	0.000111555
324.158	91	1.00003	-0.000120857
324.158	92	0.999938	-5.16402e-05
324.158	93	0.999991	5.77836e-05
324.158	94	1.00023	-1.39477e-05
324.158	95	1.0004	-1.88586e-05
324.158	96	1.00025	0.000129157
324.158	97	0.999872	7.01785e-05
324.158	98	0.999793	-0.000263196
324.158	99	1.0002	-0.000361433
324.158	100	1.00047	0
324.158	101	1.0002	0.000361433
324.158	102	0.999793	0.000263196
324.488	-1	1.00015	-0.000393478
324.488	0	1.00035	0
324.488	1	1.00015	0.000393478
324.488	2	0.999865	0.000277427
324.488	3	0.999937	-9.48057e-05
324.488	4	1.00024	-0.00015823
324.488	5	1.00038	1.87863e-05
324.488	6	1.00024	3.98551e-05
324.488	7	0.999985	-3.60026e-05
324.488	8	0.999909	4.71279e-05
324.488	9	1.00005	0.000109422
324.488	10	1.00008	-9.67571e-05
324.488	11	0.999829	-0.000326105
324.488	12	0.999719	-0.000226976
324.488	13	1.00014	0.000181249
324.488	14	1.00073	0.000500792
324.488	15	1.00081	0.000386997
324.488	16	1.00032	-1.45029e-05
324.488	17	0.999966	-0.000275233
324.488	18	1.00024	-0.00013979
324.488	19	1.00084	7.02677e-05
324.488	20	1.00119	-0.000130383
324.488	21	1.00108	-0.000812468
324.488	22	1.00094	-0.0016854
324.488	23	1.00161	-0.00270632
324.488	24	1.00355	-0.00408441
324.488	25	1.00717	-0.00648104
324.488	26	1.01359	-0.0108126
324.488	27	1.0249	-0.0184067
324.488	28	1.04503	-0.0314176
324.488	29	1.07875	-0.0535698
324.488	30	1.1288	-0.087473
324.488	31	1.18713	-0.128269
324.488	32	1.22853	-0.155626
324.488	33	1.22817	-0.15174
324.488	34	1.19065	-0.119243
324.488	35	1.13845	-0.0775283
324.488	36	1.09363	-0.0427805
324.488	37	1.06434	-0.0197902
324.488	38	1.05066	-0.00736544
324.488	39	1.04791	-0.00400378
324.488	40	1.05689	-0.00504627
324.488	41	1.07094	-0.0113846
324.488	42	1.08987	-0.0195589
324.488	43	1.10948	-0.0278758
324.488	44	1.12351	-0.0360708
324.488	45	1.13169	-0.0407991
324.488	46	1.13162	-0.0423741
324.488	47	1.12687	-0.0389245
324.488	48	1.11747	-0.0284209
324.488	49	1.10837	-0.0146267
324.488	50	1.10459	0
324.488	51	1.10837	0.0146267
324.488	52	1.11747	0.0284209
324.488	53	1.12687	0.0389245
324.488	54	1.13162	0.0423741
324.488	55	1.13169	0.0407991
324.488	56	1.12351	0.0360708
324.488	57	1.10948	0.0278758
324.488	58	1.08987	0.0195589
324.488	59	1.07094	0.0113846
324.488	60	1.05689	0.00504627
324.488	61	1.04791	0.00400378
324.488	62	1.05066	0.00736544
324.488	63	1.06434	0.0197902
324.488	64	1.09363	0.0427805
324.488	65	1.13845	0.0775283
324.488	66	1.19065	0.119243
324.488	67	1.22817	0.15174
324.488	68	1.22853	0.155626
324.488	69	1.18713	0.128269
324.488	70	1.1288	0.087473
324.488	71	1.07875	0.0535698
324.488	72	1.04503	0.0314176
324.488	73	1.0249	0.0184067
324.488	74	1.01359	0.0108126
324.488	75	1.00717	0.00648104
324.488	76	1.00355	0.00408441
324.488	77	1.00161	0.00270632
324.488	78	1.00094	0.0016854
324.488	79	1.00108	0.000812468
324.488	80	1.00119	0.000130383
324.488	81	1.00084	-7.02677e-05
324.488	82	1.00024	0.00013979
324.488	83	0.999966	0.000275233
324.488	84	1.00032	1.45029e-05
324.488	85	1.00081	-0.000386997
324.488	86	1.00073	-0.000500792
324.488	87	1.00014	-0.000181249
324.488	88	0.999719	0.000226976
324.488	89	0.999829	0.000326105
324.488	90	1.00008	9.67571e-05
324.488	91	1.00005	-0.000109422
324.488	92	0.999909	-4.71279e-05
324.488	93	0.999985	3.60026e-05
324.488	94	1.00024	-3.98551e-05
324.488	95	1.00038	-1.87863e-05
324.488	96	1.00024	0.00015823
324.488	97	0.999937	9.48057e-05
324.488	98	0.999865	-0.000277427
324.488	99	1.00015	-0.000393478
324.488	100	1.00035	0
324.488	101	1.00015	0.000393478
324.488	102	0.999865	0.000277427
324.817	-1	1.00011	-0.000411648
324.817	0	1.00022	0
324.817	1	1.00011	0.000411648
324.817	2	0.999945	0.000283915
324.817	3	1.00001	-0.00011288
324.817	4	1.00022	-0.000180394
324.817	5	1.00035	1.68882e-05
324.817	6	1.00025	6.36633e-05
324.817	7	0.999984	-1.20761e-05
324.817	8	0.999885	4.09822e-05
324.817	9	1.00008	9.16988e-05
324.817	10	1.00015	-8.18241e-05
324.817	11	0.99985	-0.000291965
324.817	12	0.999636	-0.000238033
324.817	13	1.00002	0.000111682
324.817	14	1.00069	0.000443046
324.817	15	1.00089	0.000404538
324.817	16	1.00043	4.53327e-05
324.817	17	0.999986	-0.000259062
324.817	18	1.00018	-0.000195677
324.817	19	1.00084	-5.60351e-06
324.817	20	1.00133	-0.000163539
324.817	21	1.00134	-0.000807663
324.817	22	1.00125	-0.00173035
324.817	23	1.00201	-0.00290037
324.817	24	1.00417	-0.00450158
324.817	25	1.00827	-0.00724187
324.817	26	1.01554	-0.0121646
324.817	27	1.02825	-0.0208306
324.817	28	1.05074	-0.035672
324.817	29	1.08795	-0.0604557
324.817	30	1.14117	-0.0967022
324.817	31	1.19921	-0.13693
324.817	32	1.23166	-0.157539
324.817	33	1.22233	-0.146939
324.817	34	1.17811	-0.11047
324.817	35	1.1259	-0.0696885
324.817	36	1.08417	-0.037583
324.817	37	1.05854	-0.0171619
324.817	38	1.04808	-0.0066021
324.817	39	1.04752	-0.00466215
324.817	40	1.0581	-0.00675872
324.817	41	1.07333	-0.0137103
324.817	42	1.09259	-0.0222149
324.817	43	1.1122	-0.0301893
324.817	44	1.12569	-0.0375591
324.817	45	1.13269	-0.0412432
324.817	46	1.13134	-0.0418266
324.817	47	1.12454	-0.0375934
324.817	48	1.11346	-0.0268391
324.817	49	1.1037	-0.0136029
324.817	50	1.09979	0
324.817	51	1.1037	0.0136029
324.817	52	1.11346	0.0268391
324.817	53	1.12454	0.0375934
324.817	54	1.13134	0.0418266
324.817	55	1.13269	0.0412432
324.817	56	1.12569	0.0375591
324.817	57	1.1122	0.0301893
324.817	58	1.09259	0.0222149
324.817	59	1.07333	0.0137103
324.817	60	1.0581	0.00675872
324.817	61	1.04752	0.00466215
324.817	62	1.04808	0.0066021
324.817	63	1.05854	0.0171619
324.817	64	1.08417	0.037583
324.817	65	1.1259	0.0696885
324.817	66	1.17811	0.11047
324.817	67	1.22233	0.146939
324.817	68	1.23166	0.157539
324.817	69	1.19921	0.13693
324.817	70	1.14117	0.0967022
324.817	71	1.08795	0.0604557
324.817	72	1.05074	0.035672
324.817	73	1.02825	0.0208306
324.817	74	1.01554	0.0121646
324.817	75	1.00827	0.00724187
324.817	76	1.00417	0.00450158
324.817	77	1.00201	0.00290037
324.817	78	1.00125	0.00173035
324.817	79	1.00134	0.000807663
324.817	80	1.00133	0.000163539
324.817	81	1.00084	5.60351e-06
324.817	82	1.00018	0.000195677
324.817	83	0.999986	0.000259062
324.817	84	1.00043	-4.53327e-05
324.817	85	1.00089	-0.000404538
324.817	86	1.00069	-0.000443046
324.817	87	1.00002	-0.000111682
324.817	88	0.999636	0.000238033
324.817	89	0.99985	0.000291965
324.817	90	1.00015	8.18241e-05
324.817	91	1.00008	-9.16988e-05
324.817	92	0.999885	-4.09822e-05
324.817	93	0.999984	1.20761e-05
324.817	94	1.00025	-6.36633e-05
324.817	95	1.00035	-1.68882e-05
324.817	96	1.00022	0.000180394
324.817	97	1.00001	0.00011288
324.817	98	0.999945	-0.000283915
324.817	99	1.00011	-0.000411648
324.817	100	1.00022	0
324.817	101	1.00011	0.000411648
324.817	102	0.999945	0.000283915
325.146	-1	1.00006	-0.000415216
325.146	0	1.00009	0
325.146	1	1.00006	0.000415216
325.146	2	1.00003	0.000282309
325.146	3	1.00009	-0.000123855
325.146	4	1.0002	-0.000194862
325.146	5	1.00031	1.32777e-05
325.146	6	1.00025	8.45491e-05
325.146	7	0.999988	1.32471e-05
325.146	8	0.999868	3.37651e-05
325.146	9	1.0001	6.87341e-05
325.146	10	1.00022	-6.7271e-05
325.146	11	0.999876	-0.00024937
325.146	12	0.999569	-0.000240029
325.146	13	0.999906	4.10518e-05
325.146	14	1.00064	0.000373725
325.146	15	1.00096	0.000411687
325.146	16	1.00053	0.000106781
325.146	17	1.00003	-0.000233009
325.146	18	1.00014	-0.000248519
325.146	19	1.00083	-9.27611e-05
325.146	20	1.00146	-0.000213924
325.146	21	1.0016	-0.000816793
325.146	22	1.0016	-0.00178833
325.146	23	1.00246	-0.00311872
325.146	24	1.00488	-0.00497167
325.146	25	1.00953	-0.00810333
325.146	26	1.01775	-0.0136927
325.146	27	1.03206	-0.0235598
325.146	28	1.05716	-0.0404263
325.146	29	1.09799	-0.0679607
325.146	30	1.1538	-0.106127
325.146	31	1.20993	-0.144557
325.146	32	1.23287	-0.157974
325.146	33	1.21444	-0.140661
325.146	34	1.16524	-0.101577
325.146	35	1.11398	-0.062348
325.146	36	1.07558	-0.0329854
325.146	37	1.05348	-0.0150238
325.146	38	1.04605	-0.00618866
325.146	39	1.04754	-0.00555171
325.146	40	1.05958	-0.00864292
325.146	41	1.07587	-0.0161274
325.146	42	1.0953	-0.0248767
325.146	43	1.11472	-0.0324428
325.146	44	1.12756	-0.0389137
325.146	45	1.13336	-0.0414913
325.146	46	1.13075	-0.0410618
325.146	47	1.12205	-0.036029
325.146	48	1.10951	-0.0251489
325.146	49	1.09929	-0.0125625
325.146	50	1.09533	0
325.146	51	1.09929	0.0125625
325.146	52	1.10951	0.0251489
325.146	53	1.12205	0.036029
325.146	54	1.13075	0.0410618
325.146	55	1.13336	0.0414913
325.146	56	1.12756	0.0389137
325.146	57	1.11472	0.0324428
325.146	58	1.0953	0.0248767
325.146	59	1.07587	0.0161274
325.146	60	1.05958	0.00864292
325.146	61	1.04754	0.00555171
325.146	62	1.04605	0.00618866
325.146	63	1.05348	0.0150238
325.146	64	1.07558	0.0329854
325.146	65	1.11398	0.062348
325.146	66	1.16524	0.101577
325.146	67	1.21444	0.140661
325.146	68	1.23287	0.157974
325.146	69	1.20993	0.144557
325.146	70	1.1538	0.106127
325.146	71	1.09799	0.0679607
325.146	72	1.05716	0.0404263
325.146	73	1.03206	0.0235598
325.146	74	1.01775	0.0136927
325.146	75	1.00953	0.00810333
325.146	76	1.00488	0.00497167
325.146	77	1.00246	0.00311872
325.146	78	1.0016	0.00178833
325.146	79	1.0016	0.000816793
325.146	80	1.00146	0.000213924
325.146	81	1.00083	9.27611e-05
325.146	82	1.00014	0.000248519
325.146	83	1.00003	0.000233009
325.146	84	1.00053	-0.000106781
325.146	85	1.00096	-0.000411687
325.146	86	1.00064	-0.000373725
325.146	87	0.999906	-4.10518e-05
325.146	88	0.999569	0.000240029
325.146	89	0.999876	0.00024937
325.146	90	1.00022	6.7271e-05
325.146	91	1.0001	-6.87341e-05
325.146	92	0.999868	-3.37651e-05
325.146	93	0.999988	-1.32471e-05
325.146	94	1.00025	-8.45491e-05
325.146	95	1.00031	-1.32777e-05
325.146	96	1.0002	0.000194862
325.146	97	1.00009	0.000123855
325.146	98	1.00003	-0.000282309
325.146	99	1.00006	-0.000415216
325.146	100	1.00009	0
325.146	101	1.00006	0.000415216
325.146	102	1.00003	0.000282309
325.474	-1	1.00001	-0.000403986
325.474	0	0.99995	0
325.474	1	1.00001	0.000403986
325.474	2	1.00012	0.0002725
325.474	3	1.00016	-0.000127523
325.474	4	1.00018	-0.000201151
325.474	5	1.00026	8.18701e-06
325.474	6	1.00025	0.000101861
325.474	7	0.999996	3.91631e-05
325.474	8	0.999859	2.60083e-05
325.474	9	1.00011	4.17394e-05
325.474	10	1.00027	-5.34914e-05
325.474	11	0.999904	-0.000200214
325.474	12	0.999522	-0.000233537
325.474	13	0.999806	-2.86725e-05
325.474	14	1.00058	0.000294907
325.474	15	1.001	0.000407843
325.474	16	1.00064	0.000167271
325.474	17	1.00008	-0.00019849
325.474	18	1.00012	-0.000297138
325.474	19	1.00082	-0.000189229
325.474	20	1.00158	-0.000281673
325.474	21	1.00185	-0.000842941
325.474	22	1.00197	-0.00186374
325.474	23	1.00298	-0.00336635
325.474	24	1.0057	-0.00550236
325.474	25	1.01095	-0.00908012
325.474	26	1.02026	-0.0154242
325.474	27	1.03638	-0.0266383
325.474	28	1.06437	-0.0457314
325.474	29	1.10886	-0.0760809
325.474	30	1.16659	-0.115719
325.474	31	1.21882	-0.150719
325.474	32	1.2321	-0.156926
325.474	33	1.20474	-0.133133
325.474	34	1.15233	-0.0927699
325.474	35	1.10277	-0.0555511
325.474	36	1.06783	-0.0289583
325.474	37	1.04911	-0.0133381
325.474	38	1.04451	-0.00609931
325.474	39	1.04794	-0.00665804
325.474	40	1.06131	-0.010687
325.474	41	1.07854	-0.0186208
325.474	42	1.09799	-0.0275248
325.474	43	1.11704	-0.0346223
325.474	44	1.12907	-0.0401132
325.474	45	1.13369	-0.0415549
325.474	46	1.12985	-0.0400863
325.474	47	1.11941	-0.0342591
325.474	48	1.10565	-0.0233786
325.474	49	1.09517	-0.0115203
325.474	50	1.09122	0
325.474	51	1.09517	0.0115203
325.474	52	1.10565	0.0233786
325.474	53	1.11941	0.0342591
325.474	54	1.12985	0.0400863
325.474	55	1.13369	0.0415549
325.474	56	1.12907	0.0401132
325.474	57	1.11704	0.0346223
325.474	58	1.09799	0.0275248
325.474	59	1.07854	0.0186208
325.474	60	1.06131	0.010687
325.474	61	1.04794	0.00665804
325.474	62	1.04451	0.00609931
325.474	63	1.04911	0.0133381
325.474	64	1.06783	0.0289583
325.474	65	1.10277	0.0555511
325.474	66	1.15233	0.0927699
325.474	67	1.20474	0.133133
325.474	68	1.2321	0.156926
325.474	69	1.21882	0.150719
325.474	70	1.16659	0.115719
325.474	71	1.10886	0.0760809
325.474	72	1.06437	0.0457314
325.474	73	1.03638	0.0266383
325.474	74	1.02026	0.0154242
325.474	75	1.01095	0.00908012
325.474	76	1.0057	0.00550236
325.474	77	1.00298	0.00336635
325.474	78	1.00197	0.00186374
325.474	79	1.00185	0.000842941
325.474	80	1.00158	0.000281673
325.474	81	1.00082	0.000189229
325.474	82	1.00012	0.000297138
325.474	83	1.00008	0.00019849
325.474	84	1.00064	-0.000167271
325.474	85	1.001	-0.000407843
325.474	86	1.00058	-0.000294907
325.474	87	0.999806	2.86725e-05
325.474	88	0.999522	0.000233537
325.474	89	0.999904	0.000200214
325.474	90	1.00027	5.34914e-05
325.474	91	1.00011	-4.17394e-05
325.474	92	0.999859	-2.60083e-05
325.474	93	0.999996	-3.91631e-05
325.474	94	1.00025	-0.000101861
325.474	95	1.00026	-8.18701e-06
325.474	96	1.00018	0.000201151
325.474	97	1.00016	0.000127523
325.474	98	1.00012	-0.0002725
325.474	99	1.00001	-0.000403986
325.474	100	0.99995	0
325.474	101	1.00001	0.000403986
325.474	102	1.00012	0.0002725
325.803	-1	0.999969	-0.000378247
325.803	0	0.999817	0
325.803	1	0.999969	0.000378247
325.803	2	1.00021	0.0002546
325.803	3	1.00024	-0.000123973
325.803	4	1.00015	-0.000199039
325.803	5	1.00021	1.95813e-06
325.803	6	1.00025	0.000115087
325.803	7	1.00001	6.47986e-05
325.803	8	0.999858	1.82052e-05
325.803	9	1.00013	1.20693e-05
325.803	10	1.00031	-4.07793e-05
325.803	11	0.999934	-0.000146534
325.803	12	0.999493	-0.000219379
325.803	13	0.999719	-9.55831e-05
325.803	14	1.00051	0.000208905
325.803	15	1.00102	0.000392693
325.803	16	1.00074	0.000224185
325.803	17	1.00016	-0.000157278
325.803	18	1.00011	-0.000340618
325.803	19	1.00082	-0.00029297
325.803	20	1.00169	-0.000366779
325.803	21	1.00211	-0.000889332
325.803	22	1.00239	-0.00196158
325.803	23	1.00358	-0.00364922
325.803	24	1.00664	-0.0061028
325.803	25	1.01257	-0.0101894
325.803	26	1.02311	-0.0173905
325.803	27	1.04129	-0.0301158
325.803	28	1.07243	-0.0516331
325.803	29	1.12046	-0.0847415
325.803	30	1.17938	-0.125274
325.803	31	1.22548	-0.155181
325.803	32	1.22935	-0.154317
325.803	33	1.19361	-0.124787
325.803	34	1.13959	-0.0841638
325.803	35	1.09233	-0.0493211
325.803	36	1.0609	-0.0254675
